custom_regions,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Oceania,2023-03-13,45038907,88.59396907088856,129.96526527272255,126.49623963742388,101.52416637490315,76.10309417331418,60.055218893901134,58.11718474130431,1437.4830085576307,59.895125356567945,57.11125272200766
European Union,2023-03-13,450146793,365.6503210085986,365.6503210085986,365.6503210085986,365.6503210085986,365.6503210085986,365.6503210085986,365.6503210085986,9872.55866723216,365.6503210085986,272.2290999416273
North America,2023-03-13,376744184,369.65565341058766,370.3020566066038,370.2099085978045,369.75996571184834,369.2903487784469,368.7833219525133,368.58970328534673,738.3551218196508,369.1775609098254,309.7919218309685
Latin America and Caribbean,2023-03-20,660385158,409.7694921397857,417.3591490390334,415.43917486166566,409.7694921397857,400.78543293852914,395.0559524241988,393.7490667012428,19290.182330194173,370.9650448114264,268.50658697975564
Asia,2023-03-20,4694897197,262.54394618366075,359.45594609082565,353.630243894134,286.588919312677,218.64918959376195,161.6354515276455,149.98859083854285,1535.3761144165087,31.334206416663445,34.59438967136132
Oceania,2023-03-20,45038907,89.23991117844012,131.04408793419984,127.41808290727687,102.23478248602223,76.65130674347242,60.52141245678446,58.25205248248878,1449.4809347760909,60.39503894900379,57.34660701246591
European Union,2023-03-20,450146793,365.57665279247107,365.57665279247107,365.57665279247107,365.57665279247107,365.57665279247107,365.57665279247107,365.57665279247107,9870.569625396718,365.57665279247107,272.63674807519953
North America,2023-03-20,376744184,369.91817251549014,370.62840973757966,370.52662022335267,370.01338274017337,369.49676771626457,369.00205691529766,368.70766675770477,738.893769928875,369.4468849644375,310.3020815312706
Latin America and Caribbean,2023-03-27,660385158,410.3004486997229,418.21691385832446,416.5629222220263,410.3004486997229,401.30569039423216,395.35855471726757,393.8233737146852,19308.642710833425,371.320052131412,268.55686112598346
Asia,2023-03-27,4694897197,263.3079369510473,361.7824602069479,355.21580899800324,287.3704858605303,218.78662386164868,161.71009362245854,150.54601439405474,1538.4112788262244,31.396148547473963,34.60949106698832
Oceania,2023-03-27,45038907,89.9566988341085,132.2604562488961,128.59527957714337,103.6963614797477,77.39830685550854,61.08439065404027,58.917508669783864,1451.3111127038806,60.4712963626617,57.695185631391986
European Union,2023-03-27,450146793,365.32986798081646,365.33152808931646,365.3311050317112,365.3304028693965,365.3296098134633,365.3288694779651,365.32879684572623,9863.914514203534,365.3301671927235,273.01107152395065
North America,2023-03-27,376744184,370.1901179407566,370.96486070526885,370.8776403966839,370.29056839283214,369.7262035003655,369.2091626898869,368.9017927695618,739.453758778956,369.726879389478,310.89532094807333
Latin America and Caribbean,2023-04-03,660385158,410.56839675441876,418.8245473846904,417.3027356492185,410.56839675441876,401.4447537973625,395.2968325968341,393.72423338575373,19310.508075626814,371.35592453128487,268.6477190128896
Asia,2023-04-03,4694897197,264.0437484137841,363.9256508297181,356.80543465365577,288.0699695800856,218.9664671847142,161.6318605414296,151.06732932779227,1539.4797880681692,31.417954858534063,34.62229262525
Oceania,2023-04-03,45038907,90.84496720163865,133.67591454702261,129.9292680336983,105.25383921060191,78.15530670553869,61.77432242436659,59.351551109217574,1454.2390082117174,60.593292008821564,57.970498706818084
European Union,2023-04-03,450146793,365.0394881065909,365.0424675374499,365.04176787249486,365.04044141965676,365.0388237270983,365.0373639080956,365.0370958423739,9856.079947756516,365.0399980650561,273.3702876785796
North America,2023-04-03,376744184,370.2269129120594,371.0816768980524,370.96639014604796,370.3588908941494,369.71408399336815,369.1310314031604,368.81701920805955,739.4988093546348,369.7494046773174,311.39353726559455
Latin America and Caribbean,2023-04-10,660385158,410.80116785163773,419.84898415740827,418.00585971190253,410.80116785163773,401.5364458475727,395.220475724473,393.58309470270757,19311.53247663828,371.3756245507361,268.73781794875936
Asia,2023-04-10,4694897197,264.8034900139599,366.3812872120382,358.4313890673162,289.7418880065412,219.2181148831516,161.78197905984524,151.59491745819662,1540.9415583172306,31.447786904433272,34.63615889266084
Oceania,2023-04-10,45038907,91.67746547922104,134.99463243380995,131.33820789355306,105.89343217579008,79.05674554653793,62.4148023654714,59.613243213360505,1455.1526452474295,60.63136021864289,58.31242529930844
European Union,2023-04-10,450146793,365.34952374373245,365.35402780814286,365.3523013065769,365.3508606650112,365.3485603893443,365.346425549396,365.3460251351641,9864.445616684716,365.34983765498947,273.65663893555717
North America,2023-04-10,376744184,370.5619162156807,371.4662935009222,371.31743182277125,370.710887605869,370.0210731191017,369.36518211715685,369.0087591125673,740.1221833902451,370.06109169512257,311.8914878855834
Latin America and Caribbean,2023-04-17,660385158,411.0972195321292,420.75775241471354,418.7655921871392,411.0972195321292,401.60264966550363,395.1767135051138,393.502380754894,19313.93407395554,371.4218091145296,268.8306442324172
Asia,2023-04-17,4694897197,265.5350782464989,368.6744366036568,360.0737745971678,290.62012741789124,219.50245325907247,161.93329392123925,152.11362752399452,1542.2881055960538,31.47526746114396,34.65213430103569
Oceania,2023-04-17,45038907,92.46573915748647,136.25304535587998,132.60975646539816,106.35249457937735,80.01164557398481,63.51203151778405,60.059608341277304,1457.558325595826,60.731596899826094,58.62771270182023
European Union,2023-04-17,450146793,366.01581971938583,366.03616558052045,366.0357590602762,366.0239636763925,366.00864022285754,365.9987300521006,365.99480488772787,9882.066971851978,366.00248043896215,273.94188299815346
North America,2023-04-17,376744184,370.8803819208106,371.826296086302,371.6659886216845,371.0384266814392,370.3063732731202,369.56771281371294,369.2719161350304,740.7082907589863,370.35414537949316,312.2726486469131
Latin America and Caribbean,2023-04-24,660385158,411.40239678279573,421.62266765659945,419.50764167607866,411.40239678279573,401.6221526864869,395.14596662305655,393.4280337089055,19317.062459260364,371.48197037039165,268.9345230055377
Asia,2023-04-24,4694897197,266.2628364116311,370.9620805971969,361.7305472334661,291.4537706066312,221.2380668557673,162.08136482479256,152.61891806161165,1543.6390363574405,31.502837476682465,34.66772578194112
Oceania,2023-04-24,45038907,92.92173293875601,137.31288476357298,133.38359390102872,106.47554631852684,80.44380037144285,64.01142241416147,60.01012001006492,1456.20192530581,60.675080221075405,58.994055961437965
European Union,2023-04-24,450146793,365.9845444223042,366.028776292494,366.02213325277586,365.99922128034683,365.9727159111447,365.9505189949248,365.94453742481886,9880.903654704582,365.9593946186882,274.2548908928914
North America,2023-04-24,376744184,371.1970220175047,372.16977376518497,372.01893192976985,371.37202269306385,370.5841457946203,369.77163250928334,369.52763072158604,741.2937610906871,370.64688054534355,312.62222298831824
Latin America and Caribbean,2023-05-01,660385158,412.04204221179015,422.77773714107775,420.60419097023464,412.04204221179015,402.2019227192941,395.44713992837126,393.6858023145436,19337.677586732774,371.8784151294765,269.0099336948858
Asia,2023-05-01,4694897197,267.1249353892886,373.5420515758985,363.35885574142617,292.2662437413912,223.14263387998406,162.33207343211123,153.30894779189754,1546.2356855502428,31.555830317351894,34.68393497605268
Oceania,2023-05-01,45038907,93.42240156877457,138.5604113549613,133.88193324115875,106.91796435647967,80.77619022247251,64.27239210515441,59.920205118718556,1454.55777380549,60.60657390856208,59.27381408256644
European Union,2023-05-01,450146793,366.254099851192,366.42967822433974,366.38679894357375,366.32139070258734,366.22734026110055,366.13882822537124,366.11140635090436,9885.666572919028,366.135798997001,274.537020193766
North America,2023-05-01,376744184,371.56433130096445,372.5674213895077,372.4123530502589,371.772539182741,370.93252245996314,370.0327017052948,369.83858309526113,741.9797771019463,370.98988855097315,312.9394156752264
Latin America and Caribbean,2023-05-08,660385158,412.7140480596046,423.7582288994415,421.72173390573073,412.7140480596046,402.7269940305887,395.792737641528,393.9301538892358,19359.49392230381,372.29796004430403,269.09549058440024
Asia,2023-05-08,4694897197,268.0090531649243,376.277715091523,365.0116922205125,293.0979460745459,224.12575204373388,162.66948480708103,153.97036530378935,1548.9787469305102,31.611811161847147,34.70012284914361
Oceania,2023-05-08,45038907,94.4170485782714,140.3519431617358,135.01721982831396,108.05519013241032,82.05215567552614,65.2811223120709,60.55111079032135,1455.0131403951627,60.625547516465105,59.95544474469596
European Union,2023-05-08,450146793,366.42536656246847,366.7434060887549,366.6951419838156,366.5475117306192,366.3624132094457,366.22391024099426,366.18178947763266,9887.622406823088,366.20823728974403,274.80381827356484
North America,2023-05-08,376744184,372.08982231278526,373.1176649792843,372.9581575851579,372.3198454146353,371.43703473161526,370.5354914579611,370.32229240739224,742.9754992877276,371.4877496438638,313.2818217573334
Latin America and Caribbean,2023-05-15,660385158,413.3945996165113,424.76086096308944,422.8448009347523,413.3945996165113,403.1994174003902,396.08570607304216,394.15734985583146,19380.48543618798,372.70164300361506,269.2017935488893
Asia,2023-05-15,4694897197,268.88551543189766,378.9194991249482,366.6158358247161,293.911470801419,225.04457404499306,162.96998559308037,154.67011921504653,1551.7165898791548,31.66768550773785,34.711475323492586
Oceania,2023-05-15,45038907,95.47094170353134,141.85293745132316,136.56003315441643,109.276015023881,83.16508951926667,66.21978733275773,61.06412141465754,1458.1435274954351,60.755980312309795,60.43947292060174
European Union,2023-05-15,450146793,366.6681391537996,367.1649914049176,367.0759035259146,366.84940625042583,366.5874132769466,366.3596126135783,366.33640729143286,9892.558752733928,366.39106491607134,275.0175285598447
North America,2023-05-15,376744184,372.40993922477975,373.4658144831048,373.2833765862934,372.6572177861667,371.75508022326386,370.8064226307219,370.5846359402482,743.5739227059184,371.7869613529592,313.8291419516645
Latin America and Caribbean,2023-05-22,660385158,413.97948177904783,425.6726175407889,423.9378466330864,413.97948177904783,403.59065682273456,396.139618833826,394.1256019445343,19400.454486148155,373.0856631951569,269.27417691399216
Asia,2023-05-22,4694897197,269.76168921831703,381.5680288090803,368.2198277416272,295.1331727845557,225.94541415886428,163.2640135217802,155.35270151536517,1554.473636656172,31.723951768493304,34.72071955146583
Oceania,2023-05-22,45038907,96.36358628378281,143.1488608269015,137.95715900968457,110.41257200339854,84.10215719705693,67.0590405897905,61.41205470296806,1460.4213184170305,60.85088826737628,60.88131978868848
European Union,2023-05-22,450146793,366.9585009355329,367.639443114986,367.5474577787849,367.22035581885234,366.86550243355794,366.6011739952672,366.5337216205308,9899.026867510873,366.63062472262493,275.21746422838555
North America,2023-05-22,376744184,372.36163917105307,374.1615511403787,374.1355966366058,373.037846068346,371.45604027898867,370.5499984464682,370.32536051757637,743.5739227059184,371.7869613529592,313.8583389518231
Latin America and Caribbean,2023-05-29,660385158,414.60297856572123,426.6681801493215,425.0212124523047,414.60297856572123,403.9946275993476,396.2288739271796,394.100134225758,19420.684171887184,373.4746956132151,269.35958222529683
Asia,2023-05-29,4694897197,270.6025345934117,384.1646016939713,369.8052671824825,295.9393529498915,226.78389090601001,163.5270452685679,156.03936915517855,1557.2033388514844,31.779659976560904,34.727812443727935
Oceania,2023-05-29,45038907,97.03938708427918,143.51780133517434,138.67198733926452,111.38701885083921,84.60180254148918,67.46416421582403,61.602830658482084,1459.6191056431544,60.817462735131436,61.35202836960497
European Union,2023-05-29,450146793,367.10329853926004,368.07556028314946,367.9318580508577,367.45872222855036,367.03814393128243,366.66051401585753,366.62298775618206,9902.37562231575,366.75465267836114,275.39785293994083
North America,2023-05-29,376744184,372.30096141576774,375.9854781246969,375.0179720300796,373.4219006450609,371.1950591717675,369.5591375955937,369.3897523470946,743.5739227059184,371.7869613529592,313.89072246434466
Latin America and Caribbean,2023-06-05,660385158,414.85907136068323,427.1784447773683,425.41492698056777,414.85907136068323,404.090795750538,395.70510573044635,393.7992968374993,19421.51324468085,373.4906393207856,269.409704793315
Asia,2023-06-05,4694897197,271.35420005281003,386.76875770704805,371.2774542366336,296.5669767442102,227.53524387415436,163.77764459074768,156.68860415881068,1558.3917799713247,31.80391387696581,34.73454287863931
Oceania,2023-06-05,45038907,97.61186932533089,144.50847866636641,139.35013723477263,112.24627124861718,85.04471741512417,67.7551465882724,61.718382163322666,1459.2751633153173,60.80313180480488,61.58071509150966
European Union,2023-06-05,450146793,367.6228488773818,368.9740640607995,368.8013876512175,368.0815631678411,367.55583333874216,367.0813339201063,366.9061097665661,9913.723883358698,367.1749586429147,275.5386967735212
North America,2023-06-05,376744184,372.2475640673218,377.82298397593087,376.29551926237343,373.8237298936,370.796643304107,368.460579002941,367.9746113438267,743.5739227059184,371.7869613529592,313.9130187607621
Latin America and Caribbean,2023-06-12,660385158,415.10146102949125,427.6391129000651,425.7052424638116,415.10146102949125,403.81815188491254,395.16480276017705,393.6031020308244,19421.739941731845,373.4949988794586,269.481330267369
Asia,2023-06-12,4694897197,272.17984627922544,389.39409197315706,372.7451361271588,297.33841834548014,228.3932751261926,164.41107397279401,157.3389831726627,1559.580221091165,31.82816777737072,34.74304176547872
